id,product_id,return_date,quantity_returned,reason,created_at,store_id
RET-0027222,PRD-0103,2024-11-22,2,Festival over,2024-11-22T13:07:00,JAI-001
RET-0027223,PRD-0103,2024-11-30,1,Damaged packaging,2024-11-30T16:23:00,JAI-001
RET-0027224,PRD-0103,2024-12-31,3,Wrong product,2024-12-31T12:31:00,JAI-001
RET-0027225,PRD-0104,2024-03-10,1,Festival over,2024-03-10T19:13:00,JAI-001
RET-0027226,PRD-0104,2024-04-19,2,Wrong product,2024-04-19T16:30:00,JAI-001
RET-0027227,PRD-0104,2024-08-23,3,Wrong product,2024-08-23T19:40:00,JAI-001
RET-0027228,PRD-0104,2024-09-18,3,Wrong product,2024-09-18T17:04:00,JAI-001
RET-0027229,PRD-0104,2024-09-20,2,Wrong product,2024-09-20T17:31:00,JAI-001
RET-0027230,PRD-0105,2024-01-09,1,Festival over,2024-01-09T11:57:00,JAI-001
RET-0027231,PRD-0105,2024-01-26,2,Wrong product,2024-01-26T10:28:00,JAI-001
RET-0027232,PRD-0105,2024-01-26,2,Festival over,2024-01-26T14:14:00,JAI-001
RET-0027233,PRD-0105,2024-02-29,1,Festival over,2024-02-29T19:40:00,JAI-001
RET-0027234,PRD-0105,2024-04-19,2,Wrong product,2024-04-19T18:49:00,JAI-001
RET-0027235,PRD-0105,2024-04-30,1,Wrong product,2024-04-30T13:57:00,JAI-001
RET-0027236,PRD-0105,2024-07-22,1,Wrong product,2024-07-22T12:56:00,JAI-001
RET-0027237,PRD-0105,2024-07-21,2,Damaged packaging,2024-07-21T14:25:00,JAI-001
RET-0027238,PRD-0105,2024-07-24,3,Damaged packaging,2024-07-24T11:54:00,JAI-001
RET-0027239,PRD-0105,2024-07-23,2,Wrong product,2024-07-23T19:40:00,JAI-001
RET-0027240,PRD-0105,2024-09-03,1,Wrong product,2024-09-03T18:27:00,JAI-001
RET-0027241,PRD-0105,2024-09-24,3,Damaged packaging,2024-09-24T09:52:00,JAI-001
RET-0027242,PRD-0105,2024-12-21,1,Wrong product,2024-12-21T16:32:00,JAI-001
RET-0027243,PRD-0105,2024-12-31,2,Damaged packaging,2024-12-31T20:15:00,JAI-001
RET-0027244,PRD-0106,2024-01-19,1,Wrong product,2024-01-19T15:14:00,JAI-001
RET-0027245,PRD-0106,2024-03-03,1,Festival over,2024-03-03T15:48:00,JAI-001
RET-0027246,PRD-0106,2024-03-14,1,Festival over,2024-03-14T14:40:00,JAI-001
RET-0027247,PRD-0106,2024-07-27,1,Wrong product,2024-07-27T13:32:00,JAI-001
RET-0027248,PRD-0106,2024-08-19,1,Wrong product,2024-08-19T11:37:00,JAI-001
RET-0027249,PRD-0106,2024-09-18,2,Festival over,2024-09-18T09:42:00,JAI-001
RET-0027250,PRD-0106,2024-10-11,2,Wrong product,2024-10-11T10:23:00,JAI-001
RET-0027251,PRD-0106,2024-10-19,2,Damaged packaging,2024-10-19T09:39:00,JAI-001
RET-0027252,PRD-0106,2024-10-13,2,Damaged packaging,2024-10-13T16:06:00,JAI-001
RET-0027253,PRD-0106,2024-10-11,2,Festival over,2024-10-11T14:44:00,JAI-001
RET-0027254,PRD-0106,2024-12-11,2,Wrong product,2024-12-11T20:24:00,JAI-001
RET-0027255,PRD-0106,2024-12-20,2,Festival over,2024-12-20T19:43:00,JAI-001
RET-0027256,PRD-0106,2024-12-16,3,Wrong product,2024-12-16T16:49:00,JAI-001
RET-0027257,PRD-0107,2024-01-23,3,Festival over,2024-01-23T20:24:00,JAI-001
RET-0027258,PRD-0107,2024-01-25,2,Festival over,2024-01-25T11:36:00,JAI-001
RET-0027259,PRD-0107,2024-03-04,1,Wrong product,2024-03-04T19:37:00,JAI-001
RET-0027260,PRD-0107,2024-03-27,2,Damaged packaging,2024-03-27T14:45:00,JAI-001
RET-0027261,PRD-0107,2024-04-10,2,Damaged packaging,2024-04-10T15:42:00,JAI-001
RET-0027262,PRD-0107,2024-04-21,2,Wrong product,2024-04-21T13:53:00,JAI-001
RET-0027263,PRD-0107,2024-07-06,1,Damaged packaging,2024-07-06T18:09:00,JAI-001
RET-0027264,PRD-0107,2024-08-01,1,Damaged packaging,2024-08-01T14:47:00,JAI-001
RET-0027265,PRD-0107,2024-09-11,1,Festival over,2024-09-11T13:57:00,JAI-001
RET-0027266,PRD-0107,2024-10-01,2,Damaged packaging,2024-10-01T20:54:00,JAI-001
RET-0027267,PRD-0107,2024-10-10,3,Wrong product,2024-10-10T14:15:00,JAI-001
RET-0027268,PRD-0107,2024-10-11,1,Damaged packaging,2024-10-11T13:59:00,JAI-001
RET-0027269,PRD-0107,2024-11-12,3,Wrong product,2024-11-12T16:40:00,JAI-001
RET-0027270,PRD-0108,2024-01-20,2,Festival over,2024-01-20T15:38:00,JAI-001
RET-0027271,PRD-0108,2024-01-19,3,Wrong product,2024-01-19T16:48:00,JAI-001
RET-0027272,PRD-0108,2024-03-26,3,Damaged packaging,2024-03-26T11:55:00,JAI-001
RET-0027273,PRD-0108,2024-04-16,3,Damaged packaging,2024-04-16T17:47:00,JAI-001
RET-0027274,PRD-0108,2024-05-13,3,Damaged packaging,2024-05-13T18:42:00,JAI-001
RET-0027275,PRD-0108,2024-05-17,3,Damaged packaging,2024-05-17T11:03:00,JAI-001
RET-0027276,PRD-0108,2024-06-12,3,Damaged packaging,2024-06-12T09:49:00,JAI-001
RET-0027277,PRD-0108,2024-08-09,1,Wrong product,2024-08-09T18:39:00,JAI-001
RET-0027278,PRD-0108,2024-08-22,1,Damaged packaging,2024-08-22T19:25:00,JAI-001
RET-0027279,PRD-0108,2024-11-03,2,Wrong product,2024-11-03T20:55:00,JAI-001
RET-0027280,PRD-0108,2024-11-26,2,Festival over,2024-11-26T14:35:00,JAI-001
RET-0027281,PRD-0108,2024-12-24,1,Wrong product,2024-12-24T20:21:00,JAI-001
RET-0027282,PRD-0108,2024-12-31,1,Wrong product,2024-12-31T15:48:00,JAI-001
RET-0027283,PRD-0109,2024-01-17,2,Damaged packaging,2024-01-17T12:24:00,JAI-001
RET-0027284,PRD-0109,2024-03-05,3,Festival over,2024-03-05T17:59:00,JAI-001
RET-0027285,PRD-0109,2024-03-06,1,Damaged packaging,2024-03-06T10:43:00,JAI-001
RET-0027286,PRD-0109,2024-03-17,1,Festival over,2024-03-17T11:13:00,JAI-001
RET-0027287,PRD-0109,2024-04-07,3,Wrong product,2024-04-07T16:20:00,JAI-001
RET-0027288,PRD-0109,2024-05-29,2,Festival over,2024-05-29T18:35:00,JAI-001
RET-0027289,PRD-0109,2024-06-20,1,Damaged packaging,2024-06-20T13:13:00,JAI-001
RET-0027290,PRD-0109,2024-07-07,2,Damaged packaging,2024-07-07T17:34:00,JAI-001
RET-0027291,PRD-0109,2024-07-30,1,Wrong product,2024-07-30T15:46:00,JAI-001
RET-0027292,PRD-0109,2024-10-05,1,Wrong product,2024-10-05T18:21:00,JAI-001
RET-0027293,PRD-0109,2024-10-03,1,Wrong product,2024-10-03T15:40:00,JAI-001
RET-0027294,PRD-0109,2024-10-22,3,Damaged packaging,2024-10-22T18:20:00,JAI-001
RET-0027295,PRD-0109,2024-11-23,3,Festival over,2024-11-23T09:13:00,JAI-001
RET-0027296,PRD-0109,2024-12-12,3,Festival over,2024-12-12T16:25:00,JAI-001
RET-0027297,PRD-0109,2024-12-17,2,Damaged packaging,2024-12-17T19:06:00,JAI-001
RET-0027298,PRD-0109,2024-12-15,2,Damaged packaging,2024-12-15T20:18:00,JAI-001
RET-0027299,PRD-0109,2024-12-31,3,Wrong product,2024-12-31T13:39:00,JAI-001
RET-0027300,PRD-0001,2024-05-04,1,Quality issue,2024-05-04T12:24:00,LUC-001
RET-0027301,PRD-0001,2024-06-25,3,Wrong product,2024-06-25T20:53:00,LUC-001
RET-0027302,PRD-0001,2024-08-14,1,Wrong product,2024-08-14T16:49:00,LUC-001
RET-0027303,PRD-0001,2024-11-30,1,Wrong product,2024-11-30T20:57:00,LUC-001
RET-0027304,PRD-0001,2024-11-28,1,Damaged packaging,2024-11-28T17:41:00,LUC-001
RET-0027305,PRD-0001,2024-12-08,1,Damaged packaging,2024-12-08T12:17:00,LUC-001
RET-0027306,PRD-0002,2024-02-16,3,Near expiry,2024-02-16T11:16:00,LUC-001
RET-0027307,PRD-0002,2024-08-25,3,Damaged packaging,2024-08-25T16:58:00,LUC-001
RET-0027308,PRD-0002,2024-11-11,1,Near expiry,2024-11-11T14:48:00,LUC-001
RET-0027309,PRD-0002,2024-11-22,2,Wrong product,2024-11-22T16:55:00,LUC-001
RET-0027310,PRD-0002,2024-12-19,3,Wrong product,2024-12-19T20:12:00,LUC-001
RET-0027311,PRD-0003,2024-02-16,1,Quality issue,2024-02-16T11:49:00,LUC-001
RET-0027312,PRD-0003,2024-04-13,1,Damaged packaging,2024-04-13T11:43:00,LUC-001
RET-0027313,PRD-0003,2024-04-12,1,Near expiry,2024-04-12T17:24:00,LUC-001
RET-0027314,PRD-0003,2024-04-24,3,Quality issue,2024-04-24T14:19:00,LUC-001
RET-0027315,PRD-0003,2024-05-03,3,Quality issue,2024-05-03T18:36:00,LUC-001
RET-0027316,PRD-0003,2024-05-11,3,Wrong product,2024-05-11T14:58:00,LUC-001
RET-0027317,PRD-0003,2024-05-23,3,Quality issue,2024-05-23T14:02:00,LUC-001
RET-0027318,PRD-0003,2024-06-15,3,Quality issue,2024-06-15T16:26:00,LUC-001
RET-0027319,PRD-0003,2024-08-27,2,Damaged packaging,2024-08-27T16:31:00,LUC-001
RET-0027320,PRD-0003,2024-08-30,1,Near expiry,2024-08-30T17:50:00,LUC-001
RET-0027321,PRD-0003,2024-10-03,1,Quality issue,2024-10-03T15:17:00,LUC-001
RET-0027322,PRD-0003,2024-11-04,1,Quality issue,2024-11-04T19:05:00,LUC-001
RET-0027323,PRD-0003,2024-11-10,2,Quality issue,2024-11-10T14:26:00,LUC-001
RET-0027324,PRD-0004,2024-02-11,3,Wrong product,2024-02-11T20:00:00,LUC-001
RET-0027325,PRD-0004,2024-04-22,2,Quality issue,2024-04-22T09:37:00,LUC-001
RET-0027326,PRD-0004,2024-05-18,3,Wrong product,2024-05-18T13:41:00,LUC-001
RET-0027327,PRD-0004,2024-07-11,3,Wrong product,2024-07-11T09:19:00,LUC-001
RET-0027328,PRD-0004,2024-09-26,2,Damaged packaging,2024-09-26T13:33:00,LUC-001
RET-0027329,PRD-0004,2024-10-29,3,Wrong product,2024-10-29T18:09:00,LUC-001
RET-0027330,PRD-0004,2024-12-14,1,Wrong product,2024-12-14T18:35:00,LUC-001
RET-0027331,PRD-0005,2024-02-11,2,Quality issue,2024-02-11T14:45:00,LUC-001
RET-0027332,PRD-0005,2024-03-01,2,Wrong product,2024-03-01T12:38:00,LUC-001
RET-0027333,PRD-0005,2024-03-27,3,Damaged packaging,2024-03-27T13:28:00,LUC-001
RET-0027334,PRD-0005,2024-05-14,3,Near expiry,2024-05-14T10:42:00,LUC-001
RET-0027335,PRD-0005,2024-08-30,1,Damaged packaging,2024-08-30T12:06:00,LUC-001
RET-0027336,PRD-0005,2024-10-24,1,Damaged packaging,2024-10-24T18:39:00,LUC-001
RET-0027337,PRD-0005,2024-10-17,2,Damaged packaging,2024-10-17T16:50:00,LUC-001
RET-0027338,PRD-0005,2024-12-10,2,Quality issue,2024-12-10T16:24:00,LUC-001
RET-0027339,PRD-0006,2024-02-12,1,Damaged packaging,2024-02-12T15:45:00,LUC-001
RET-0027340,PRD-0006,2024-05-14,1,Quality issue,2024-05-14T12:18:00,LUC-001
RET-0027341,PRD-0006,2024-05-09,1,Quality issue,2024-05-09T09:28:00,LUC-001
RET-0027342,PRD-0006,2024-10-06,2,Near expiry,2024-10-06T14:02:00,LUC-001
RET-0027343,PRD-0006,2024-11-25,1,Quality issue,2024-11-25T19:24:00,LUC-001
RET-0027344,PRD-0006,2024-12-19,3,Damaged packaging,2024-12-19T17:09:00,LUC-001
RET-0027345,PRD-0007,2024-03-29,1,Wrong product,2024-03-29T13:58:00,LUC-001
RET-0027346,PRD-0007,2024-05-26,3,Near expiry,2024-05-26T16:05:00,LUC-001
RET-0027347,PRD-0007,2024-06-12,1,Quality issue,2024-06-12T13:32:00,LUC-001
RET-0027348,PRD-0007,2024-08-09,2,Damaged packaging,2024-08-09T12:54:00,LUC-001
RET-0027349,PRD-0007,2024-10-03,3,Damaged packaging,2024-10-03T15:53:00,LUC-001
RET-0027350,PRD-0007,2024-11-05,1,Quality issue,2024-11-05T18:32:00,LUC-001
RET-0027351,PRD-0008,2024-03-10,3,Wrong product,2024-03-10T09:32:00,LUC-001
RET-0027352,PRD-0008,2024-08-30,2,Near expiry,2024-08-30T15:37:00,LUC-001
RET-0027353,PRD-0008,2024-09-13,2,Damaged packaging,2024-09-13T16:55:00,LUC-001
RET-0027354,PRD-0008,2024-09-17,1,Near expiry,2024-09-17T09:43:00,LUC-001
RET-0027355,PRD-0008,2024-10-19,1,Near expiry,2024-10-19T18:23:00,LUC-001
RET-0027356,PRD-0008,2024-11-05,3,Near expiry,2024-11-05T20:41:00,LUC-001
RET-0027357,PRD-0009,2024-01-03,3,Quality issue,2024-01-03T20:20:00,LUC-001
RET-0027358,PRD-0009,2024-02-13,3,Damaged packaging,2024-02-13T13:43:00,LUC-001
RET-0027359,PRD-0009,2024-02-29,2,Damaged packaging,2024-02-29T15:21:00,LUC-001
RET-0027360,PRD-0009,2024-03-14,2,Quality issue,2024-03-14T17:51:00,LUC-001
RET-0027361,PRD-0009,2024-04-25,1,Damaged packaging,2024-04-25T10:58:00,LUC-001
RET-0027362,PRD-0009,2024-05-31,1,Wrong product,2024-05-31T11:38:00,LUC-001
RET-0027363,PRD-0009,2024-06-25,1,Damaged packaging,2024-06-25T10:01:00,LUC-001
RET-0027364,PRD-0009,2024-07-20,3,Quality issue,2024-07-20T17:32:00,LUC-001
RET-0027365,PRD-0009,2024-08-28,3,Near expiry,2024-08-28T16:45:00,LUC-001
RET-0027366,PRD-0010,2024-01-20,2,Damaged packaging,2024-01-20T13:29:00,LUC-001
RET-0027367,PRD-0010,2024-04-14,1,Wrong product,2024-04-14T18:11:00,LUC-001
RET-0027368,PRD-0010,2024-07-11,3,Near expiry,2024-07-11T10:35:00,LUC-001
RET-0027369,PRD-0010,2024-08-01,3,Quality issue,2024-08-01T12:21:00,LUC-001
RET-0027370,PRD-0010,2024-10-31,1,Quality issue,2024-10-31T14:44:00,LUC-001
RET-0027371,PRD-0010,2024-11-07,1,Near expiry,2024-11-07T09:51:00,LUC-001
RET-0027372,PRD-0010,2024-11-25,1,Wrong product,2024-11-25T11:31:00,LUC-001
RET-0027373,PRD-0010,2024-11-26,3,Near expiry,2024-11-26T18:45:00,LUC-001
RET-0027374,PRD-0011,2024-01-18,2,Quality issue,2024-01-18T20:28:00,LUC-001
RET-0027375,PRD-0011,2024-02-05,2,Near expiry,2024-02-05T17:14:00,LUC-001
RET-0027376,PRD-0011,2024-03-02,3,Wrong product,2024-03-02T17:50:00,LUC-001
RET-0027377,PRD-0011,2024-03-17,2,Quality issue,2024-03-17T11:03:00,LUC-001
RET-0027378,PRD-0011,2024-03-24,3,Quality issue,2024-03-24T19:45:00,LUC-001
RET-0027379,PRD-0011,2024-05-02,2,Wrong product,2024-05-02T12:46:00,LUC-001
RET-0027380,PRD-0011,2024-06-10,3,Wrong product,2024-06-10T10:57:00,LUC-001
RET-0027381,PRD-0011,2024-06-15,2,Near expiry,2024-06-15T16:28:00,LUC-001
RET-0027382,PRD-0011,2024-06-30,2,Damaged packaging,2024-06-30T17:25:00,LUC-001
RET-0027383,PRD-0011,2024-07-22,2,Wrong product,2024-07-22T19:58:00,LUC-001
RET-0027384,PRD-0011,2024-10-08,3,Quality issue,2024-10-08T11:04:00,LUC-001
RET-0027385,PRD-0011,2024-11-23,3,Quality issue,2024-11-23T20:34:00,LUC-001
RET-0027386,PRD-0012,2024-02-29,1,Damaged packaging,2024-02-29T16:30:00,LUC-001
RET-0027387,PRD-0012,2024-03-16,3,Quality issue,2024-03-16T15:56:00,LUC-001
RET-0027388,PRD-0012,2024-10-19,1,Quality issue,2024-10-19T20:38:00,LUC-001
RET-0027389,PRD-0012,2024-11-11,1,Quality issue,2024-11-11T10:08:00,LUC-001
RET-0027390,PRD-0013,2024-03-26,1,Damaged packaging,2024-03-26T12:21:00,LUC-001
RET-0027391,PRD-0013,2024-06-24,1,Quality issue,2024-06-24T12:58:00,LUC-001
RET-0027392,PRD-0013,2024-06-28,1,Quality issue,2024-06-28T13:56:00,LUC-001
RET-0027393,PRD-0013,2024-12-13,2,Near expiry,2024-12-13T20:59:00,LUC-001
RET-0027394,PRD-0013,2024-12-31,2,Quality issue,2024-12-31T09:09:00,LUC-001
RET-0027395,PRD-0014,2024-02-20,2,Damaged packaging,2024-02-20T16:58:00,LUC-001
RET-0027396,PRD-0014,2024-02-26,2,Quality issue,2024-02-26T19:19:00,LUC-001
RET-0027397,PRD-0014,2024-03-06,1,Wrong product,2024-03-06T11:55:00,LUC-001
RET-0027398,PRD-0014,2024-03-06,3,Wrong product,2024-03-06T15:13:00,LUC-001
RET-0027399,PRD-0014,2024-03-22,1,Near expiry,2024-03-22T14:25:00,LUC-001
RET-0027400,PRD-0014,2024-04-04,1,Quality issue,2024-04-04T09:21:00,LUC-001
RET-0027401,PRD-0014,2024-04-12,2,Quality issue,2024-04-12T20:39:00,LUC-001
RET-0027402,PRD-0014,2024-07-15,3,Near expiry,2024-07-15T12:20:00,LUC-001
RET-0027403,PRD-0014,2024-07-29,3,Damaged packaging,2024-07-29T20:11:00,LUC-001
RET-0027404,PRD-0014,2024-08-31,3,Quality issue,2024-08-31T16:11:00,LUC-001
RET-0027405,PRD-0014,2024-10-18,3,Near expiry,2024-10-18T11:02:00,LUC-001
RET-0027406,PRD-0014,2024-11-02,1,Quality issue,2024-11-02T13:31:00,LUC-001
RET-0027407,PRD-0014,2024-12-23,2,Wrong product,2024-12-23T12:47:00,LUC-001
RET-0027408,PRD-0014,2024-12-24,3,Damaged packaging,2024-12-24T10:45:00,LUC-001
RET-0027409,PRD-0015,2024-03-07,3,Wrong product,2024-03-07T10:31:00,LUC-001
RET-0027410,PRD-0015,2024-04-11,2,Wrong product,2024-04-11T13:37:00,LUC-001
RET-0027411,PRD-0015,2024-11-07,1,Damaged packaging,2024-11-07T15:18:00,LUC-001
RET-0027412,PRD-0015,2024-11-15,1,Wrong product,2024-11-15T09:45:00,LUC-001
RET-0027413,PRD-0016,2024-01-29,3,Damaged packaging,2024-01-29T09:26:00,LUC-001
RET-0027414,PRD-0016,2024-03-31,3,Quality issue,2024-03-31T09:41:00,LUC-001
RET-0027415,PRD-0016,2024-03-29,3,Near expiry,2024-03-29T12:24:00,LUC-001
RET-0027416,PRD-0016,2024-03-31,3,Quality issue,2024-03-31T17:45:00,LUC-001
RET-0027417,PRD-0016,2024-04-30,3,Wrong product,2024-04-30T10:47:00,LUC-001
RET-0027418,PRD-0016,2024-05-23,2,Wrong product,2024-05-23T11:48:00,LUC-001
RET-0027419,PRD-0016,2024-07-03,3,Wrong product,2024-07-03T20:40:00,LUC-001
RET-0027420,PRD-0016,2024-10-03,2,Damaged packaging,2024-10-03T14:59:00,LUC-001
RET-0027421,PRD-0016,2024-10-20,1,Damaged packaging,2024-10-20T12:08:00,LUC-001
RET-0027422,PRD-0017,2024-03-26,2,Quality issue,2024-03-26T15:19:00,LUC-001
RET-0027423,PRD-0017,2024-04-02,3,Wrong product,2024-04-02T17:12:00,LUC-001
RET-0027424,PRD-0017,2024-05-21,2,Wrong product,2024-05-21T18:47:00,LUC-001
RET-0027425,PRD-0017,2024-09-06,2,Damaged packaging,2024-09-06T20:14:00,LUC-001
RET-0027426,PRD-0017,2024-09-25,2,Wrong product,2024-09-25T18:48:00,LUC-001
RET-0027427,PRD-0017,2024-10-17,1,Quality issue,2024-10-17T15:22:00,LUC-001
RET-0027428,PRD-0018,2024-02-06,1,Near expiry,2024-02-06T20:38:00,LUC-001
RET-0027429,PRD-0018,2024-02-17,3,Wrong product,2024-02-17T09:05:00,LUC-001
RET-0027430,PRD-0018,2024-03-14,1,Near expiry,2024-03-14T12:05:00,LUC-001
RET-0027431,PRD-0018,2024-03-16,1,Quality issue,2024-03-16T13:55:00,LUC-001
RET-0027432,PRD-0018,2024-12-31,1,Damaged packaging,2024-12-31T10:08:00,LUC-001
RET-0027433,PRD-0019,2024-02-29,1,Wrong product,2024-02-29T17:34:00,LUC-001
RET-0027434,PRD-0019,2024-04-19,1,Near expiry,2024-04-19T18:42:00,LUC-001
RET-0027435,PRD-0019,2024-07-18,2,Quality issue,2024-07-18T14:16:00,LUC-001
RET-0027436,PRD-0019,2024-09-11,1,Wrong product,2024-09-11T11:40:00,LUC-001
RET-0027437,PRD-0019,2024-10-15,3,Near expiry,2024-10-15T19:57:00,LUC-001
RET-0027438,PRD-0019,2024-10-20,3,Damaged packaging,2024-10-20T12:54:00,LUC-001
RET-0027439,PRD-0019,2024-12-17,1,Wrong product,2024-12-17T10:44:00,LUC-001
RET-0027440,PRD-0020,2024-03-31,2,Wrong product,2024-03-31T16:24:00,LUC-001
RET-0027441,PRD-0020,2024-05-07,2,Damaged packaging,2024-05-07T14:40:00,LUC-001
RET-0027442,PRD-0020,2024-05-12,1,Wrong product,2024-05-12T13:16:00,LUC-001
RET-0027443,PRD-0020,2024-07-08,3,Quality issue,2024-07-08T15:53:00,LUC-001
RET-0027444,PRD-0020,2024-07-15,3,Wrong product,2024-07-15T14:33:00,LUC-001
RET-0027445,PRD-0020,2024-07-31,3,Wrong product,2024-07-31T09:16:00,LUC-001
RET-0027446,PRD-0020,2024-09-10,1,Damaged packaging,2024-09-10T19:40:00,LUC-001
RET-0027447,PRD-0020,2024-10-10,3,Near expiry,2024-10-10T10:19:00,LUC-001
RET-0027448,PRD-0020,2024-12-23,2,Near expiry,2024-12-23T10:34:00,LUC-001
RET-0027449,PRD-0021,2024-02-10,1,Spoiled,2024-02-10T17:28:00,LUC-001
RET-0027450,PRD-0021,2024-03-01,2,Expired product,2024-03-01T11:42:00,LUC-001
RET-0027451,PRD-0021,2024-02-27,1,Spoiled,2024-02-27T17:14:00,LUC-001
RET-0027452,PRD-0021,2024-03-20,1,Spoiled,2024-03-20T19:46:00,LUC-001
RET-0027453,PRD-0021,2024-05-25,1,Expired product,2024-05-25T18:14:00,LUC-001
RET-0027454,PRD-0021,2024-06-11,3,Damaged packaging,2024-06-11T12:54:00,LUC-001
RET-0027455,PRD-0021,2024-06-19,2,Wrong variant,2024-06-19T11:44:00,LUC-001
RET-0027456,PRD-0021,2024-06-29,3,Spoiled,2024-06-29T18:04:00,LUC-001
RET-0027457,PRD-0021,2024-09-28,2,Damaged packaging,2024-09-28T19:50:00,LUC-001
RET-0027458,PRD-0021,2024-10-13,1,Wrong variant,2024-10-13T11:42:00,LUC-001
RET-0027459,PRD-0021,2024-12-20,2,Expired product,2024-12-20T14:09:00,LUC-001
RET-0027460,PRD-0022,2024-02-28,3,Wrong variant,2024-02-28T20:27:00,LUC-001
RET-0027461,PRD-0022,2024-03-01,1,Spoiled,2024-03-01T19:39:00,LUC-001
RET-0027462,PRD-0022,2024-03-12,1,Expired product,2024-03-12T15:20:00,LUC-001
RET-0027463,PRD-0022,2024-03-21,3,Damaged packaging,2024-03-21T13:04:00,LUC-001
RET-0027464,PRD-0022,2024-04-05,1,Damaged packaging,2024-04-05T17:21:00,LUC-001
RET-0027465,PRD-0022,2024-04-18,1,Expired product,2024-04-18T19:02:00,LUC-001
RET-0027466,PRD-0022,2024-05-15,1,Damaged packaging,2024-05-15T15:14:00,LUC-001
RET-0027467,PRD-0022,2024-06-15,3,Expired product,2024-06-15T12:26:00,LUC-001
RET-0027468,PRD-0022,2024-06-24,1,Damaged packaging,2024-06-24T16:34:00,LUC-001
RET-0027469,PRD-0022,2024-07-19,2,Wrong variant,2024-07-19T20:39:00,LUC-001
RET-0027470,PRD-0022,2024-08-02,2,Spoiled,2024-08-02T17:03:00,LUC-001
RET-0027471,PRD-0022,2024-09-15,1,Spoiled,2024-09-15T16:23:00,LUC-001
RET-0027472,PRD-0022,2024-09-23,2,Spoiled,2024-09-23T18:44:00,LUC-001
RET-0027473,PRD-0022,2024-10-06,3,Wrong variant,2024-10-06T13:20:00,LUC-001
RET-0027474,PRD-0022,2024-11-01,3,Wrong variant,2024-11-01T19:42:00,LUC-001
RET-0027475,PRD-0023,2024-01-30,1,Wrong variant,2024-01-30T20:33:00,LUC-001
RET-0027476,PRD-0023,2024-01-30,1,Damaged packaging,2024-01-30T15:34:00,LUC-001
RET-0027477,PRD-0023,2024-02-16,1,Wrong variant,2024-02-16T16:58:00,LUC-001
RET-0027478,PRD-0023,2024-04-01,3,Spoiled,2024-04-01T16:32:00,LUC-001
RET-0027479,PRD-0023,2024-04-09,2,Expired product,2024-04-09T15:55:00,LUC-001
RET-0027480,PRD-0023,2024-05-03,1,Wrong variant,2024-05-03T12:09:00,LUC-001
RET-0027481,PRD-0023,2024-06-07,2,Expired product,2024-06-07T15:05:00,LUC-001
RET-0027482,PRD-0023,2024-08-10,1,Damaged packaging,2024-08-10T13:32:00,LUC-001
RET-0027483,PRD-0023,2024-09-02,1,Expired product,2024-09-02T09:39:00,LUC-001
RET-0027484,PRD-0023,2024-09-16,2,Spoiled,2024-09-16T19:52:00,LUC-001
RET-0027485,PRD-0023,2024-09-14,2,Spoiled,2024-09-14T13:20:00,LUC-001
RET-0027486,PRD-0023,2024-09-20,3,Expired product,2024-09-20T13:59:00,LUC-001
RET-0027487,PRD-0023,2024-10-03,3,Spoiled,2024-10-03T10:02:00,LUC-001
RET-0027488,PRD-0023,2024-10-05,2,Expired product,2024-10-05T18:20:00,LUC-001
RET-0027489,PRD-0023,2024-11-10,3,Wrong variant,2024-11-10T11:37:00,LUC-001
RET-0027490,PRD-0023,2024-11-30,2,Spoiled,2024-11-30T10:03:00,LUC-001
RET-0027491,PRD-0023,2024-12-11,1,Expired product,2024-12-11T20:48:00,LUC-001
RET-0027492,PRD-0024,2024-01-27,2,Damaged packaging,2024-01-27T11:32:00,LUC-001
RET-0027493,PRD-0024,2024-04-30,1,Wrong variant,2024-04-30T09:07:00,LUC-001
RET-0027494,PRD-0024,2024-05-08,3,Wrong variant,2024-05-08T13:03:00,LUC-001
RET-0027495,PRD-0024,2024-08-15,3,Wrong variant,2024-08-15T20:44:00,LUC-001
RET-0027496,PRD-0024,2024-09-01,2,Expired product,2024-09-01T18:42:00,LUC-001
RET-0027497,PRD-0024,2024-09-03,1,Wrong variant,2024-09-03T10:34:00,LUC-001
RET-0027498,PRD-0024,2024-09-25,2,Expired product,2024-09-25T16:20:00,LUC-001
RET-0027499,PRD-0024,2024-09-29,3,Expired product,2024-09-29T14:41:00,LUC-001
RET-0027500,PRD-0024,2024-11-24,1,Spoiled,2024-11-24T14:31:00,LUC-001
RET-0027501,PRD-0024,2024-12-02,1,Spoiled,2024-12-02T17:36:00,LUC-001
RET-0027502,PRD-0024,2024-12-31,2,Spoiled,2024-12-31T14:52:00,LUC-001
RET-0027503,PRD-0025,2024-01-12,2,Expired product,2024-01-12T14:24:00,LUC-001
RET-0027504,PRD-0025,2024-04-01,1,Damaged packaging,2024-04-01T19:00:00,LUC-001
RET-0027505,PRD-0025,2024-04-18,2,Expired product,2024-04-18T11:08:00,LUC-001
RET-0027506,PRD-0025,2024-08-26,2,Wrong variant,2024-08-26T15:46:00,LUC-001
RET-0027507,PRD-0025,2024-11-08,1,Spoiled,2024-11-08T10:49:00,LUC-001
RET-0027508,PRD-0025,2024-12-03,2,Expired product,2024-12-03T14:24:00,LUC-001
RET-0027509,PRD-0025,2024-12-31,3,Damaged packaging,2024-12-31T20:47:00,LUC-001
